Year,Platform,Genre,GlobalSales
1996,NG,Fighting,0.06
1996,PS,Racing,0.06
1996,PS,Sports,0.05
1996,PS,Adventure,0.05
1996,PS,Shooter,0.05
1996,SAT,Shooter,0.05
1996,SNES,Sports,0.05
1996,PS,Sports,0.05
1996,PS,Adventure,0.05
1996,SAT,Fighting,0.05
1996,PS,Action,0.04
1996,PS,Misc,0.04
1996,SNES,Role-Playing,0.04
1996,SAT,Adventure,0.04
1996,PS,Shooter,0.04
1996,PS,Sports,0.04
1996,NG,Fighting,0.04
1996,PS,Misc,0.04
1996,PS,Action,0.03
1996,PS,Sports,0.03
1996,PS,Shooter,0.03
1996,SAT,Misc,0.03
1996,PS,Action,0.03
1996,SNES,Misc,0.03
1996,PS,Shooter,0.03
1996,PS,Shooter,0.03
1996,PCFX,Role-Playing,0.03
1996,PS,Action,0.03
1996,PS,Platform,0.03
1996,SAT,Adventure,0.03
1996,PS,Sports,0.03
1996,PS,Fighting,0.03
1996,SNES,Puzzle,0.02
1996,SAT,Shooter,0.02
1996,SAT,Misc,0.02
1996,PS,Adventure,0.02
1996,PS,Role-Playing,0.02
1996,PS,Adventure,0.02
1996,PS,Sports,0.01
1996,PS,Strategy,0.01
1997,PS,Racing,10.95
1997,PS,Role-Playing,9.72
1997,N64,Shooter,8.09
1997,PS,Platform,7.58
1997,PS,Action,5.24
1997,N64,Racing,4.88
1997,PS,Action,4.16
1997,PC,Shooter,4.12
1997,N64,Shooter,4.03
1997,PS,Platform,3.56
1997,PS,Action,3.54
1997,N64,Platform,2.85
1997,PS,Sports,2.79
1997,PS,Role-Playing,2.45
1997,PC,Adventure,2.43
1997,PC,Strategy,2.4
1997,PS,Action,2.32
1997,PC,Action,2.29
1997,PS,Racing,2.28
1997,PS,Sports,2.25
1997,PS,Sports,2.09
1997,PS,Action,1.99
1997,PS,Racing,1.94
1997,N64,Platform,1.86
1997,N64,Fighting,1.69
1997,PS,Sports,1.68
1997,PS,Shooter,1.68
1997,PS,Sports,1.53
1997,PS,Fighting,1.52
1997,PS,Sports,1.51
1997,PS,Misc,1.51
1997,GB,Platform,1.48
1997,GB,Simulation,1.45
1997,PS,Sports,1.35
1997,PS,Role-Playing,1.35
1997,PS,Fighting,1.32
1997,PS,Racing,1.3
1997,PS,Platform,1.27
1997,PS,Platform,1.24
1997,PS,Puzzle,1.22
1997,GB,Misc,1.22
1997,PS,Sports,1.22
1997,PS,Role-Playing,1.22
1997,PS,Racing,1.21
1997,PS,Simulation,1.19
1997,N64,Action,1.17
1997,PS,Fighting,1.16
1997,PS,Racing,1.16
1997,PS,Puzzle,1.15
1997,PS,Sports,1.1
1997,PS,Simulation,1.09
1997,PS,Sports,1.07
1997,N64,Sports,1.06
1997,PS,Role-Playing,1.04
1997,N64,Puzzle,1.04
1997,PS,Action,1.02
1997,PS,Simulation,1.01
1997,PS,Role-Playing,1
1997,GB,Misc,1
1997,PS,Sports,0.92
1997,PS,Simulation,0.89
1997,PS,Racing,0.87
1997,N64,Sports,0.86
1997,PS,Action,0.85
1997,PS,Adventure,0.83
1997,PS,Racing,0.8
1997,PS,Simulation,0.79
1997,PS,Strategy,0.78
1997,N64,Racing,0.75
1997,PS,Fighting,0.75
1997,PS,Sports,0.73
1997,N64,Action,0.71
1997,PS,Misc,0.71
1997,PS,Sports,0.7
1997,PS,Racing,0.69
1997,PS,Action,0.68
1997,PS,Fighting,0.68
1997,PS,Action,0.63
1997,PS,Role-Playing,0.63
1997,PS,Sports,0.62
1997,PS,Shooter,0.61
1997,SAT,Puzzle,0.6
1997,N64,Sports,0.6
1997,PS,Sports,0.59
1997,N64,Racing,0.59
1997,PS,Role-Playing,0.58
1997,N64,Sports,0.58
1997,N64,Sports,0.57
1997,SAT,Strategy,0.55
1997,PS,Strategy,0.53
1997,PS,Sports,0.51
1997,PS,Sports,0.51
1997,PS,Role-Playing,0.5
1997,N64,Sports,0.49
1997,SAT,Sports,0.49
1997,N64,Racing,0.47
1997,N64,Shooter,0.47
1997,PS,Shooter,0.44
1997,N64,Shooter,0.44
1997,N64,Platform,0.43
1997,PS,Sports,0.43
1997,SAT,Role-Playing,0.42
1997,PS,Simulation,0.42
1997,SAT,Role-Playing,0.42
1997,PS,Fighting,0.42
1997,PS,Strategy,0.41
1997,PS,Simulation,0.41
1997,GB,Role-Playing,0.4
1997,PS,Strategy,0.4
1997,N64,Racing,0.4
1997,N64,Fighting,0.4
1997,PS,Fighting,0.39
1997,PS,Racing,0.38
1997,PS,Fighting,0.37
1997,GB,Strategy,0.37
1997,PS,Simulation,0.36
1997,PS,Action,0.36
1997,SNES,Platform,0.36
1997,PS,Sports,0.36
1997,N64,Action,0.36
1997,N64,Puzzle,0.36
1997,PS,Racing,0.36
1997,PS,Fighting,0.34
1997,PS,Shooter,0.34
1997,PS,Misc,0.33
1997,PS,Puzzle,0.32
1997,PS,Sports,0.32
1997,N64,Sports,0.32
1997,PS,Racing,0.32
1997,PS,Adventure,0.32
1997,PS,Simulation,0.32
1997,PS,Strategy,0.32
1997,PS,Strategy,0.31
1997,PS,Shooter,0.31
1997,N64,Sports,0.31
1997,SAT,Role-Playing,0.31
1997,PS,Simulation,0.31
1997,PS,Racing,0.3
1997,PS,Simulation,0.3
1997,SNES,Puzzle,0.3
1997,PS,Simulation,0.3
1997,PS,Strategy,0.29
1997,N64,Fighting,0.29
1997,PS,Racing,0.28
1997,SAT,Strategy,0.28
1997,PS,Simulation,0.28
1997,PS,Action,0.27
1997,PS,Fighting,0.27
1997,N64,Sports,0.27
1997,PS,Sports,0.27
1997,PS,Platform,0.26
1997,SAT,Fighting,0.26
1997,SAT,Role-Playing,0.26
1997,PS,Role-Playing,0.25
1997,N64,Misc,0.25
1997,N64,Racing,0.25
1997,N64,Racing,0.25
1997,N64,Sports,0.25
1997,PS,Racing,0.25
1997,PS,Action,0.24
1997,PS,Fighting,0.24
1997,PS,Action,0.24
1997,GB,Simulation,0.23
1997,PS,Action,0.23
1997,PS,Role-Playing,0.23
1997,PS,Fighting,0.23
1997,PS,Platform,0.23
1997,N64,Misc,0.22
1997,GB,Puzzle,0.22
1997,SAT,Sports,0.21
1997,SAT,Role-Playing,0.21
1997,SAT,Adventure,0.21
1997,N64,Fighting,0.21
1997,PS,Role-Playing,0.21
1997,PS,Shooter,0.2
1997,N64,Puzzle,0.2
1997,PS,Sports,0.19
1997,N64,Fighting,0.19
1997,N64,Action,0.19
1997,N64,Puzzle,0.19
1997,PS,Strategy,0.19
1997,PS,Action,0.19
1997,SAT,Fighting,0.18
1997,PS,Platform,0.18
1997,PS,Adventure,0.18
1997,PS,Action,0.17
1997,SAT,Action,0.17
1997,SNES,Sports,0.17
1997,SNES,Sports,0.16
1997,PS,Sports,0.16
1997,PS,Racing,0.15
1997,SAT,Strategy,0.15
1997,SAT,Fighting,0.15
1997,PS,Adventure,0.15
1997,N64,Adventure,0.15
1997,N64,Fighting,0.15
1997,SAT,Shooter,0.15
1997,PS,Strategy,0.15
1997,PS,Racing,0.15
1997,PS,Sports,0.14
1997,PS,Racing,0.14
1997,PS,Strategy,0.14
1997,PS,Shooter,0.14
1997,PS,Racing,0.14
1997,PS,Fighting,0.14
1997,PS,Role-Playing,0.14
1997,PS,Sports,0.14
1997,PS,Platform,0.14
1997,SAT,Adventure,0.14
1997,PS,Misc,0.14
1997,PS,Role-Playing,0.13
1997,SAT,Strategy,0.13
1997,PS,Sports,0.13
1997,SAT,Shooter,0.13
1997,SAT,Misc,0.13
1997,SAT,Role-Playing,0.13
1997,PS,Sports,0.13
1997,SAT,Platform,0.12
1997,PS,Adventure,0.12
1997,PS,Strategy,0.12
1997,PS,Adventure,0.12
1997,SAT,Puzzle,0.12
1997,PS,Shooter,0.11
1997,PS,Shooter,0.11
1997,N64,Platform,0.11
1997,N64,Action,0.11
1997,SAT,Misc,0.11
1997,PS,Racing,0.11
1997,SAT,Role-Playing,0.11
1997,SAT,Strategy,0.11
1997,PS,Shooter,0.11
1997,SAT,Shooter,0.1
1997,N64,Fighting,0.1
1997,N64,Sports,0.1
1997,PS,Simulation,0.1
1997,PS,Racing,0.1
1997,PS,Shooter,0.1
1997,PS,Adventure,0.1
1997,PS,Fighting,0.1
1997,PS,Action,0.09
1997,PS,Racing,0.09
1997,PS,Racing,0.09
1997,PS,Shooter,0.09
1997,PS,Simulation,0.09
1997,PS,Fighting,0.08
1997,N64,Puzzle,0.08
1997,SAT,Adventure,0.08
1997,PS,Role-Playing,0.08
1997,SAT,Shooter,0.08
1997,PS,Puzzle,0.07
1997,SAT,Adventure,0.07
1997,PS,Shooter,0.07
1997,N64,Racing,0.07
1997,PS,Shooter,0.07
1997,PS,Action,0.07
1997,SAT,Action,0.07
1997,PS,Simulation,0.07
1997,PS,Action,0.07
1997,PS,Racing,0.07
1997,PS,Platform,0.07
1997,PS,Racing,0.06
1997,SAT,Fighting,0.06
1997,PS,Action,0.06
1997,PS,Adventure,0.06
1997,PS,Shooter,0.06
1997,SAT,Platform,0.06
1997,PS,Sports,0.05
1997,PS,Platform,0.05
1997,N64,Fighting,0.05
1997,N64,Shooter,0.05
1997,PS,Sports,0.05
1997,PS,Misc,0.04
1997,PS,Strategy,0.04
1997,PS,Action,0.04
1997,PS,Shooter,0.04
1997,PS,Simulation,0.04
1997,PS,Racing,0.03
1997,PS,Strategy,0.03
1997,PS,Misc,0.03
1997,PS,Action,0.03
1997,PS,Shooter,0.03
1997,PS,Racing,0.02
1997,PS,Fighting,0.02
1997,PS,Sports,0.02
1997,PS,Sports,0.02
1997,PS,Puzzle,0.02
1997,PS,Action,0.02
1997,PC,Racing,0.01
1997,PC,Strategy,0.01
1998,GB,Role-Playing,14.64
1998,N64,Action,7.6
1998,PS,Fighting,7.16
1998,PS,Platform,7.13
1998,PS,Action,6.03
1998,PS,Action,5.82
1998,PS,Platform,5
1998,GB,Strategy,3.7
1998,N64,Platform,3.65
1998,PS,Action,3.42
1998,PS,Fighting,3.36
1998,PS,Adventure,3.34
1998,PS,Racing,3.12
1998,PS,Racing,2.87
1998,PS,Platform,2.79
1998,N64,Misc,2.7
1998,PS,Shooter,2.67
1998,PS,Action,2.48
1998,DC,Platform,2.42
1998,PS,Action,2.41
1998,N64,Fighting,2.38
1998,GB,Role-Playing,2.35
1998,PS,Sports,2.31
1998,GB,Adventure,2.22
1998,N64,Simulation,2.17
1998,PS,Role-Playing,2.1
1998,PC,Strategy,2.08
1998,PS,Racing,2.06
1998,N64,Sports,2.03
1998,GB,Puzzle,1.93
1998,PS,Fighting,1.88
1998,PS,Sports,1.87
1998,N64,Simulation,1.83
1998,PS,Fighting,1.76
1998,PS,Sports,1.75
1998,PS,Sports,1.74
1998,PS,Action,1.73
1998,PS,Platform,1.71
1998,PS,Fighting,1.69
1998,PS,Racing,1.62
1998,GB,Strategy,1.61
1998,N64,Racing,1.6
1998,PS,Sports,1.53
1998,PS,Racing,1.52
1998,PS,Sports,1.52
1998,PS,Sports,1.5
1998,PS,Action,1.5
1998,PS,Role-Playing,1.46
1998,PS,Fighting,1.46
1998,PS,Fighting,1.46
1998,PS,Shooter,1.38
1998,PS,Misc,1.37
1998,N64,Strategy,1.37
1998,N64,Fighting,1.33
1998,PS,Racing,1.32
1998,PS,Puzzle,1.26
1998,PS,Sports,1.26
1998,PS,Misc,1.26
1998,PS,Racing,1.25
1998,PS,Racing,1.23
1998,PS,Fighting,1.22
1998,N64,Sports,1.19
1998,PS,Sports,1.17
1998,PS,Shooter,1.15
1998,PS,Role-Playing,1.14
1998,N64,Shooter,1.14
1998,PS,Misc,1.13
1998,N64,Racing,1.1
1998,PS,Role-Playing,1.1
1998,PS,Simulation,1.09
1998,PS,Sports,1.09
1998,PS,Sports,1.08
1998,PS,Sports,1.06
1998,PS,Misc,1.06
1998,N64,Sports,1.06
1998,PS,Simulation,1.05
1998,PS,Racing,1.04
1998,PS,Fighting,1.03
1998,PS,Puzzle,1.01
1998,PS,Platform,0.99
1998,N64,Racing,0.98
1998,N64,Platform,0.91
1998,N64,Sports,0.9
1998,PS,Sports,0.87
1998,PS,Sports,0.86
1998,PS,Misc,0.83
1998,PS,Platform,0.83
1998,PS,Puzzle,0.81
1998,PS,Sports,0.81
1998,N64,Sports,0.79
1998,PS,Sports,0.78
1998,PS,Sports,0.76
1998,N64,Fighting,0.73
1998,PS,Strategy,0.72
1998,PS,Action,0.72
1998,PS,Shooter,0.71
1998,PS,Strategy,0.7
1998,PS,Role-Playing,0.7
1998,PS,Sports,0.69
1998,PS,Fighting,0.68
1998,PS,Role-Playing,0.68
1998,PS,Sports,0.67
1998,PS,Action,0.67
1998,PS,Sports,0.66
1998,PS,Role-Playing,0.66
1998,PS,Misc,0.66
1998,PS,Sports,0.66
1998,PS,Shooter,0.65
1998,N64,Racing,0.64
1998,N64,Platform,0.63
1998,PC,Action,0.62
1998,N64,Sports,0.62
1998,PS,Platform,0.61
1998,PS,Simulation,0.6
1998,PS,Adventure,0.6
1998,PS,Sports,0.59
1998,PS,Sports,0.59
1998,N64,Sports,0.58
1998,N64,Sports,0.58
1998,PS,Role-Playing,0.58
1998,PS,Platform,0.58
1998,PS,Racing,0.58
1998,PS,Role-Playing,0.55
1998,SAT,Strategy,0.55
1998,N64,Sports,0.54
1998,PS,Misc,0.54
1998,SAT,Adventure,0.53
1998,PS,Fighting,0.52
1998,PS,Fighting,0.48
1998,N64,Sports,0.48
1998,N64,Sports,0.47
1998,N64,Platform,0.47
1998,N64,Role-Playing,0.47
1998,PS,Sports,0.45
1998,PS,Sports,0.45
1998,PS,Action,0.45
1998,N64,Action,0.45
1998,N64,Racing,0.43
1998,PS,Action,0.42
1998,PS,Racing,0.42
1998,N64,Racing,0.42
1998,PS,Sports,0.42
1998,PC,Action,0.41
1998,PS,Shooter,0.41
1998,PS,Sports,0.41
1998,N64,Sports,0.39
1998,PS,Sports,0.39
1998,N64,Racing,0.39
1998,GB,Platform,0.38
1998,PS,Racing,0.38
1998,PS,Action,0.38
1998,PS,Racing,0.38
1998,PS,Adventure,0.37
1998,DC,Fighting,0.37
1998,PS,Racing,0.36
1998,PS,Action,0.35
1998,PS,Racing,0.35
1998,PS,Puzzle,0.34
1998,N64,Racing,0.34
1998,PS,Misc,0.34
1998,PS,Action,0.34
1998,PS,Puzzle,0.33
1998,PS,Action,0.33
1998,N64,Action,0.33
1998,PS,Platform,0.33
1998,N64,Sports,0.32
1998,PS,Platform,0.32
1998,PS,Misc,0.31
1998,PS,Misc,0.31
1998,N64,Platform,0.31
1998,N64,Racing,0.31
1998,PS,Racing,0.31
1998,PS,Sports,0.31
1998,PS,Misc,0.31
1998,PS,Fighting,0.3
1998,PS,Strategy,0.29
1998,N64,Racing,0.29
1998,N64,Racing,0.29
1998,PS,Fighting,0.28
1998,PS,Strategy,0.28
1998,PS,Role-Playing,0.28
1998,PS,Fighting,0.28
1998,PS,Action,0.27
1998,N64,Sports,0.27
1998,N64,Sports,0.27
1998,PS,Sports,0.27
1998,PS,Role-Playing,0.27
1998,DC,Shooter,0.26
1998,PS,Fighting,0.26
1998,PS,Racing,0.26
1998,PS,Sports,0.25
1998,SAT,Strategy,0.25
1998,PS,Fighting,0.25
1998,N64,Sports,0.25
1998,N64,Action,0.25
1998,PS,Misc,0.25
1998,SAT,Sports,0.25
1998,SAT,Adventure,0.25
1998,PS,Action,0.25
1998,PS,Platform,0.24
1998,PS,Shooter,0.24
1998,PS,Action,0.24
1998,PS,Misc,0.24
1998,PS,Fighting,0.23
1998,PS,Fighting,0.23
1998,PS,Simulation,0.23
1998,PS,Action,0.23
1998,PS,Fighting,0.23
1998,PS,Puzzle,0.22
1998,PS,Sports,0.22
1998,PS,Strategy,0.22
1998,N64,Fighting,0.21
1998,PS,Adventure,0.21
1998,PS,Racing,0.2
1998,N64,Sports,0.2
1998,N64,Shooter,0.2
1998,PS,Racing,0.19
1998,PS,Fighting,0.19
1998,N64,Shooter,0.19
1998,SAT,Fighting,0.18
1998,PS,Sports,0.18
1998,PS,Fighting,0.17
1998,SAT,Fighting,0.17
1998,PS,Fighting,0.17
1998,PS,Role-Playing,0.17
1998,PS,Adventure,0.17
1998,PS,Sports,0.16
1998,PS,Racing,0.16
1998,N64,Fighting,0.16
1998,N64,Action,0.16
1998,SAT,Adventure,0.16
1998,PS,Misc,0.16
1998,PS,Racing,0.15
1998,PS,Racing,0.15
1998,PS,Action,0.15
1998,PS,Strategy,0.15
1998,PS,Fighting,0.15
1998,PS,Action,0.14
1998,DC,Fighting,0.14
1998,PS,Role-Playing,0.14
1998,PS,Adventure,0.14
1998,PS,Strategy,0.14
1998,N64,Action,0.14
1998,SNES,Platform,0.14
1998,PS,Strategy,0.14
1998,PS,Fighting,0.14
1998,PS,Action,0.13
1998,PS,Racing,0.13
1998,PS,Strategy,0.13
1998,PS,Sports,0.13
1998,PS,Action,0.13
1998,PS,Platform,0.13
1998,SAT,Sports,0.12
1998,PS,Shooter,0.12
1998,PS,Adventure,0.12
1998,PS,Role-Playing,0.12
1998,PS,Puzzle,0.12
1998,PS,Platform,0.12
1998,PS,Racing,0.12
1998,SAT,Role-Playing,0.12
1998,PS,Role-Playing,0.12
1998,PS,Adventure,0.12
1998,SAT,Adventure,0.11
1998,PS,Adventure,0.11
1998,SAT,Adventure,0.11
1998,PS,Action,0.11
1998,PS,Adventure,0.11
1998,PS,Fighting,0.1
1998,PS,Action,0.1
1998,N64,Misc,0.1
1998,N64,Sports,0.1
1998,N64,Action,0.1
1998,N64,Racing,0.1
1998,N64,Sports,0.1
1998,PS,Racing,0.1
1998,PS,Role-Playing,0.1
1998,PS,Strategy,0.09
1998,SAT,Strategy,0.09
1998,PS,Strategy,0.09
1998,SAT,Sports,0.09
1998,SAT,Sports,0.09
1998,PS,Strategy,0.09
1998,SAT,Adventure,0.09
1998,PS,Puzzle,0.09
1998,N64,Racing,0.09
1998,N64,Misc,0.09
1998,N64,Shooter,0.09
1998,PS,Shooter,0.09
1998,PS,Strategy,0.09
1998,PS,Racing,0.08
1998,PS,Racing,0.08
1998,DC,Action,0.08
1998,SNES,Sports,0.08
1998,PS,Role-Playing,0.08
1998,PS,Simulation,0.08
1998,SAT,Strategy,0.08
1998,N64,Shooter,0.08
1998,N64,Puzzle,0.08
1998,N64,Sports,0.08
1998,N64,Racing,0.08
1998,PS,Shooter,0.08
1998,PS,Action,0.08
1998,SAT,Adventure,0.08
1998,SAT,Role-Playing,0.08
1998,PS,Misc,0.08
1998,SAT,Strategy,0.08
1998,PS,Action,0.08
1998,PS,Role-Playing,0.07
1998,PS,Action,0.07
1998,PS,Adventure,0.07
1998,PS,Puzzle,0.07
1998,PS,Sports,0.07
1998,PS,Strategy,0.07
1998,PS,Action,0.07
1998,N64,Fighting,0.07
1998,PS,Racing,0.07
1998,PS,Action,0.07
1998,GB,Sports,0.07
1998,PS,Fighting,0.07
1998,PS,Shooter,0.07
1998,PS,Strategy,0.06
1998,DC,Adventure,0.06
1998,SAT,Simulation,0.06
1998,PS,Shooter,0.06
1998,PS,Misc,0.06
1998,DC,Racing,0.06
1998,N64,Sports,0.06
1998,N64,Racing,0.06
1998,N64,Racing,0.06
1998,N64,Misc,0.06
1998,N64,Sports,0.06
1998,N64,Puzzle,0.06
1998,N64,Shooter,0.06
1998,PS,Fighting,0.06
1998,SAT,Platform,0.06
1998,PS,Racing,0.06
1998,SAT,Strategy,0.05
1998,PS,Sports,0.05
1998,PS,Action,0.05
1998,PS,Shooter,0.05
1998,PS,Racing,0.05
1998,N64,Platform,0.05
1998,PS,Misc,0.05
1998,PC,Strategy,0.05
1998,PS,Platform,0.05
1998,PS,Strategy,0.05
1998,PS,Strategy,0.04
1998,PS,Fighting,0.04
1998,PS,Action,0.04
1998,PS,Sports,0.04
1998,PS,Sports,0.04
1998,N64,Sports,0.04
1998,N64,Fighting,0.04
1998,PS,Shooter,0.04
1998,PS,Strategy,0.04
1998,PS,Role-Playing,0.04
1998,PC,Strategy,0.04
1998,PC,Role-Playing,0.04
1998,SAT,Shooter,0.03
1998,PS,Strategy,0.03
1998,PS,Adventure,0.03
1998,SAT,Role-Playing,0.03
1998,SAT,Fighting,0.03
1998,SAT,Strategy,0.03
1998,SAT,Adventure,0.03
1998,PS,Racing,0.03
1998,N64,Platform,0.03
1998,N64,Sports,0.03
1998,PS,Strategy,0.03
1998,PS,Misc,0.03
1998,PS,Shooter,0.03
1998,PC,Strategy,0.02
1998,PS,Racing,0.02
1998,PS,Puzzle,0.02
1998,PC,Strategy,0.02
1998,SAT,Adventure,0.02
1998,PS,Sports,0.02
1998,PS,Action,0.02
1998,PS,Action,0.02
1999,GB,Role-Playing,23.1
1999,PS,Racing,9.49
1999,PS,Role-Playing,7.86
1999,PS,Action,6.27
1999,N64,Fighting,5.55
1999,N64,Strategy,5.45
1999,GB,Misc,5.31
1999,N64,Platform,5.27
1999,GB,Platform,5.07
1999,PS,Sports,5.02
1999,PS,Strategy,5.01
1999,PS,Racing,4.79
1999,PS,Action,3.72
1999,N64,Simulation,3.63
1999,PS,Platform,3.52
1999,PS,Shooter,3.21
1999,N64,Racing,3.12
1999,PS,Shooter,2.88
1999,N64,Misc,2.5
1999,PS,Racing,2.31
1999,PC,Misc,1.94
1999,PS,Role-Playing,1.88
1999,PS,Sports,1.88
1999,PS,Role-Playing,1.86
1999,PS,Role-Playing,1.86
1999,PS,Sports,1.8
1999,PS,Adventure,1.74
1999,PS,Misc,1.69
1999,PS,Shooter,1.64
1999,PS,Platform,1.63
1999,PS,Action,1.6
1999,PS,Racing,1.59
1999,PC,Strategy,1.55
1999,N64,Fighting,1.48
1999,N64,Action,1.47
1999,N64,Misc,1.45
1999,PS,Action,1.43
1999,PS,Sports,1.43
1999,PS,Fighting,1.41
1999,PS,Simulation,1.35
1999,PS,Adventure,1.31
1999,PS,Role-Playing,1.3
1999,PS,Action,1.28
1999,PS,Racing,1.28
1999,GB,Misc,1.22
1999,PS,Action,1.21
1999,DC,Sports,1.2
1999,PS,Racing,1.19
1999,PS,Adventure,1.18
1999,DC,Adventure,1.18
1999,N64,Shooter,1.16
1999,PS,Sports,1.13
1999,PS,Role-Playing,1.11
1999,GB,Strategy,1.1
1999,PS,Misc,1.07
1999,PC,Sports,1.07
1999,PS,Racing,1.07
1999,PS,Strategy,1.06
1999,PS,Misc,0.96
1999,PS,Simulation,0.96
1999,PS,Sports,0.95
1999,PS,Role-Playing,0.94
1999,PS,Sports,0.94
1999,N64,Platform,0.93
1999,PS,Racing,0.93
1999,N64,Fighting,0.92
1999,PS,Action,0.9
1999,PS,Action,0.85
1999,PS,Puzzle,0.84
1999,PS,Simulation,0.83
1999,PS,Sports,0.81
1999,PS,Role-Playing,0.81
1999,N64,Action,0.81
1999,PS,Role-Playing,0.8
1999,N64,Fighting,0.79
1999,PS,Fighting,0.78
1999,PS,Racing,0.77
1999,GB,Role-Playing,0.77
1999,PS,Racing,0.74
1999,PS,Platform,0.73
1999,PS,Racing,0.72
1999,N64,Racing,0.71
1999,N64,Fighting,0.71
1999,PS,Role-Playing,0.67
1999,PS,Simulation,0.66
1999,PS,Role-Playing,0.65
1999,N64,Shooter,0.64
1999,N64,Platform,0.64
1999,N64,Platform,0.64
1999,PS,Strategy,0.63
1999,N64,Racing,0.62
1999,PS,Sports,0.62
1999,PS,Action,0.61
1999,N64,Sports,0.61
1999,N64,Sports,0.59
1999,PS,Action,0.59
1999,PS,Role-Playing,0.58
1999,N64,Sports,0.58
1999,PS,Action,0.56
1999,N64,Action,0.56
1999,PS,Sports,0.55
1999,PS,Action,0.55
1999,PS,Strategy,0.55
1999,GB,Role-Playing,0.54
1999,N64,Action,0.54
1999,PS,Misc,0.54
1999,PS,Platform,0.53
1999,N64,Racing,0.53
1999,DC,Simulation,0.52
1999,PS,Adventure,0.52
1999,PS,Action,0.52
1999,PS,Strategy,0.52
1999,PS,Shooter,0.52
1999,N64,Misc,0.51
1999,N64,Sports,0.51
1999,PS,Action,0.49
1999,PS,Role-Playing,0.48
1999,PS,Fighting,0.48
1999,N64,Simulation,0.48
1999,PS,Racing,0.48
1999,PS,Sports,0.48
1999,PS,Misc,0.47
1999,PS,Misc,0.47
1999,PS,Sports,0.46
1999,PS,Racing,0.46
1999,PS,Fighting,0.46
1999,PS,Shooter,0.45
1999,PS,Role-Playing,0.45
1999,N64,Sports,0.44
1999,PS,Racing,0.44
1999,PS,Adventure,0.42
1999,PS,Role-Playing,0.42
1999,N64,Sports,0.42
1999,DC,Racing,0.41
1999,PS,Action,0.41
1999,N64,Role-Playing,0.41
1999,N64,Action,0.41
1999,PS,Simulation,0.41
1999,PS,Sports,0.4
1999,PS,Sports,0.4
1999,N64,Racing,0.4
1999,N64,Sports,0.4
1999,PS,Platform,0.4
1999,PS,Racing,0.4
1999,PS,Misc,0.4
1999,N64,Sports,0.39
1999,N64,Action,0.39
1999,PS,Simulation,0.39
1999,PS,Action,0.38
1999,PS,Sports,0.38
1999,N64,Shooter,0.37
1999,N64,Sports,0.37
1999,PS,Racing,0.36
1999,DC,Sports,0.36
1999,PS,Role-Playing,0.35
1999,DC,Fighting,0.34
1999,PS,Racing,0.34
1999,PS,Simulation,0.33
1999,PS,Sports,0.33
1999,PS,Sports,0.32
1999,PS,Simulation,0.32
1999,PS,Sports,0.32
1999,DC,Sports,0.32
1999,GB,Action,0.31
1999,PS,Strategy,0.31
1999,N64,Racing,0.31
1999,N64,Sports,0.31
1999,PS,Platform,0.31
1999,PS,Misc,0.31
1999,N64,Racing,0.3
1999,N64,Shooter,0.3
1999,GB,Simulation,0.3
1999,PS,Sports,0.29
1999,N64,Fighting,0.29
1999,N64,Racing,0.29
1999,N64,Puzzle,0.29
1999,N64,Sports,0.29
1999,N64,Racing,0.29
1999,PS,Platform,0.29
1999,PS,Simulation,0.29
1999,WS,Role-Playing,0.28
1999,N64,Sports,0.28
1999,N64,Action,0.27
1999,N64,Strategy,0.27
1999,PS,Racing,0.27
1999,PS,Role-Playing,0.27
1999,PS,Sports,0.26
1999,PS,Misc,0.26
1999,N64,Shooter,0.26
1999,N64,Shooter,0.26
1999,PS,Simulation,0.26
1999,SNES,Strategy,0.26
1999,PS,Sports,0.26
1999,PS,Role-Playing,0.25
1999,PS,Misc,0.25
1999,N64,Role-Playing,0.25
1999,N64,Sports,0.25
1999,N64,Sports,0.25
1999,PS,Role-Playing,0.25
1999,PS,Strategy,0.25
1999,PS,Simulation,0.24
1999,N64,Action,0.24
1999,N64,Misc,0.24
1999,N64,Racing,0.24
1999,DC,Sports,0.23
1999,PS,Strategy,0.23
1999,PS,Sports,0.22
1999,N64,Action,0.22
1999,PS,Action,0.22
1999,PS,Racing,0.22
1999,PS,Action,0.21
1999,N64,Misc,0.21
1999,N64,Platform,0.21
1999,N64,Shooter,0.21
1999,PS,Role-Playing,0.21
1999,PS,Racing,0.21
1999,N64,Racing,0.2
1999,N64,Strategy,0.2
1999,PS,Strategy,0.2
1999,PS,Fighting,0.19
1999,N64,Misc,0.19
1999,PS,Sports,0.19
1999,PS,Sports,0.19
1999,N64,Sports,0.18
1999,WS,Role-Playing,0.18
1999,N64,Misc,0.18
1999,N64,Racing,0.18
1999,PS,Action,0.18
1999,GB,Sports,0.17
1999,PS,Strategy,0.17
1999,PS,Adventure,0.17
1999,DC,Racing,0.17
1999,PS,Platform,0.17
1999,N64,Racing,0.17
1999,N64,Adventure,0.17
1999,N64,Shooter,0.16
1999,N64,Shooter,0.16
1999,N64,Racing,0.16
1999,N64,Misc,0.16
1999,PS,Racing,0.16
1999,PS,Racing,0.15
1999,PS,Misc,0.15
1999,PS,Sports,0.15
1999,PS,Adventure,0.15
1999,PS,Role-Playing,0.15
1999,N64,Racing,0.14
1999,N64,Sports,0.14
1999,PS,Role-Playing,0.14
